TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1597176002511	132.412811	-44.821716	0.135175	0.300196	-0.004180	-0.007901	0.953836	1.000000	0.500000	0.000000	2	0	5388.104492	15.714220	img__0_1597176002510249800.jpg
1597176002710	131.106903	-43.935467	0.135183	0.289043	-0.003852	-0.007397	0.957280	1.000000	0.500000	0.000000	0	0	5484.895996	15.829867	img__0_1597176002708570000.jpg
1597176002906	129.763931	-43.104607	0.135368	0.265290	-0.003372	-0.008971	0.964121	1.000000	0.000000	0.000000	0	0	5297.320801	15.769368	img__0_1597176002905606900.jpg
1597176003116	128.393158	-42.320721	0.135354	0.244133	-0.003441	-0.009591	0.969688	1.000000	0.000000	0.000000	3	0	4775.788086	15.941152	img__0_1597176003115361900.jpg
1597176003307	126.984024	-41.556290	0.135263	0.235150	-0.003572	-0.009231	0.971909	1.000000	0.500000	0.000000	3	0	4733.880371	16.191319	img__0_1597176003306473600.jpg
1597176003526	125.526894	-40.834663	0.135226	0.219454	-0.003670	-0.009857	0.975566	1.000000	0.500000	0.000000	3	0	4722.302246	16.395565	img__0_1597176003525263300.jpg
1597176003727	124.019341	-40.176216	0.135214	0.192077	-0.003751	-0.011581	0.981304	1.000000	0.500000	0.000000	3	0	4719.833496	16.581123	img__0_1597176003726378800.jpg
1597176003945	122.461861	-39.593372	0.135209	0.158977	-0.003729	-0.013830	0.987178	1.000000	0.500000	0.000000	3	0	4724.765137	16.748062	img__0_1597176003944348800.jpg
1597176004162	120.857162	-39.097404	0.135203	0.124648	-0.003586	-0.016115	0.992064	1.000000	0.000000	0.000000	3	0	4721.567871	16.932627	img__0_1597176004160608300.jpg
1597176004381	119.210854	-38.676445	0.135198	0.098936	-0.003307	-0.017154	0.994940	1.000000	0.500000	0.000000	3	0	4731.253418	17.102888	img__0_1597176004380479800.jpg
1597176004587	117.527832	-38.352898	0.135222	0.070513	-0.002822	-0.018639	0.997333	1.000000	0.500000	0.000000	3	0	4759.384277	17.237127	img__0_1597176004585599300.jpg
1597176004814	115.814842	-38.132748	0.135242	0.037400	-0.002194	-0.019988	0.999098	1.000000	0.500000	0.000000	3	0	4786.350098	17.367401	img__0_1597176004812814800.jpg
1597176005038	114.078552	-38.021187	0.135255	0.002053	-0.001449	-0.021225	0.999772	1.000000	0.000000	0.000000	3	0	4809.436035	17.500910	img__0_1597176005036678500.jpg
1597176005265	112.321449	-38.003002	0.135245	0.025320	0.001032	0.020998	-0.999458	1.000000	0.000000	0.000000	3	0	4801.018555	17.707836	img__0_1597176005264384300.jpg
1597176005495	110.543961	-38.056080	0.135216	0.038239	0.000864	0.019496	-0.999078	1.000000	0.500000	0.000000	3	0	4811.160645	17.906355	img__0_1597176005493900600.jpg
1597176005728	108.753746	-38.194115	0.135223	0.055222	0.000502	0.018531	-0.998302	1.000000	0.500000	0.000000	3	0	4841.307617	18.062988	img__0_1597176005727150800.jpg
1597176005961	106.958931	-38.426662	0.135240	0.083114	-0.000107	0.018431	-0.996370	1.000000	0.500000	0.000000	3	0	4873.023926	18.204586	img__0_1597176005960338800.jpg
1597176006205	105.166107	-38.760593	0.135246	0.117093	-0.000858	0.019071	-0.992937	1.000000	0.500000	0.000000	0	0	4957.480469	18.268427	img__0_1597176006204255700.jpg
1597176006454	103.399452	-39.201584	0.135414	0.153737	-0.002370	0.020269	-0.987901	1.000000	0.000000	0.000000	0	0	4787.940918	18.140623	img__0_1597176006452216100.jpg
1597176006675	101.666367	-39.740108	0.135409	0.185291	-0.003068	0.020873	-0.982457	1.000000	0.500000	0.000000	4	0	4157.935547	18.222052	img__0_1597176006674609700.jpg
1597176006915	99.958214	-40.388313	0.135361	0.213497	-0.003737	0.021779	-0.976694	1.000000	0.500000	0.000000	4	0	4054.849609	18.343321	img__0_1597176006914484700.jpg
1597176007152	98.286407	-41.151825	0.135338	0.245147	-0.004604	0.022719	-0.969209	1.000000	0.500000	0.000000	4	0	3972.487549	18.449667	img__0_1597176007151196400.jpg
1597176007393	96.657410	-42.026058	0.135322	0.278036	-0.005468	0.023249	-0.960274	1.000000	0.000000	0.000000	4	0	3885.169189	18.583254	img__0_1597176007392499700.jpg
1597176007635	95.057587	-42.987411	0.135292	0.298826	-0.005417	0.022007	-0.954038	1.000000	0.500000	0.000000	4	0	3783.929443	18.775957	img__0_1597176007634264900.jpg
1597176007877	93.487984	-44.029091	0.135265	0.311628	-0.005222	0.020479	-0.949969	1.000000	0.500000	0.000000	4	0	3725.738525	18.935743	img__0_1597176007876407400.jpg
1597176008118	91.961891	-45.155476	0.135280	0.331401	-0.005473	0.019514	-0.943272	1.000000	0.500000	0.000000	4	0	3695.238037	19.051531	img__0_1597176008116780200.jpg
1597176008369	90.489853	-46.368572	0.135294	0.360217	-0.006122	0.019253	-0.932650	1.000000	0.000000	0.000000	4	0	3665.577881	19.165119	img__0_1597176008367983900.jpg
1597176008621	89.063492	-47.657253	0.135285	0.384849	-0.006235	0.018463	-0.922774	1.000000	0.500000	0.000000	4	0	3614.425293	19.328688	img__0_1597176008619932100.jpg
1597176008856	87.679787	-49.010723	0.135342	0.400146	-0.006447	0.017445	-0.916263	1.000000	0.500000	0.000000	0	0	3666.506104	19.329603	img__0_1597176008854730400.jpg
1597176009105	86.370377	-50.426533	0.135463	0.421335	-0.007378	0.017288	-0.906710	1.000000	0.500000	0.000000	3	0	3330.711426	19.222822	img__0_1597176009103906900.jpg
1597176009357	85.146950	-51.905937	0.135519	0.450550	-0.008536	0.017793	-0.892533	1.000000	0.500000	0.000000	3	0	3608.112061	19.178476	img__0_1597176009355787400.jpg
1597176009604	84.016014	-53.453075	0.135521	0.483292	-0.009895	0.018725	-0.875203	1.000000	0.500000	0.000000	3	0	3837.511963	19.141476	img__0_1597176009602025500.jpg
1597176009848	82.989258	-55.067986	0.135512	0.516990	-0.011507	0.019888	-0.855683	1.000000	0.500000	0.000000	3	0	4032.660645	19.104769	img__0_1597176009846619800.jpg
1597176010100	82.077362	-56.747295	0.135499	0.550377	-0.013258	0.021018	-0.834547	1.000000	0.500000	0.000000	3	0	4202.289063	19.067965	img__0_1597176010098612300.jpg
1597176010330	81.289207	-58.484970	0.135488	0.582823	-0.015022	0.021916	-0.812164	1.000000	0.500000	0.000000	3	0	4351.895508	19.033258	img__0_1597176010328914200.jpg
1597176010574	80.631783	-60.273197	0.135478	0.614035	-0.016701	0.022489	-0.788782	1.000000	0.500000	0.000000	3	0	4485.047852	19.003292	img__0_1597176010573507700.jpg
1597176010808	80.110291	-62.103081	0.135468	0.643902	-0.018232	0.022722	-0.764553	1.000000	0.500000	0.000000	3	0	4604.170898	18.980240	img__0_1597176010807141600.jpg
1597176011055	79.726700	-63.965446	0.135453	0.671966	-0.019440	0.022595	-0.739982	1.000000	0.000000	0.000000	3	0	4697.776855	19.008678	img__0_1597176011054254800.jpg
1597176011299	79.456711	-65.856026	0.135411	0.690518	-0.019005	0.021409	-0.722749	1.000000	0.500000	0.000000	3	0	4756.670898	19.140619	img__0_1597176011297389900.jpg
1597176011537	79.289833	-67.770447	0.135365	0.700948	-0.017817	0.019830	-0.712714	0.000000	0.000000	0.000000	3	0	4670.050781	19.307186	img__0_1597176011535579500.jpg
1597176011773	79.198326	-69.706169	0.135336	0.705280	-0.015391	0.017283	-0.708551	0.000000	0.000000	0.000000	3	0	3756.663574	19.470264	img__0_1597176011771869400.jpg
1597176011996	79.155151	-71.655602	0.135362	0.706648	-0.012297	0.013878	-0.707323	0.000000	0.000000	0.000000	0	0	3397.645508	19.498856	img__0_1597176011993843100.jpg
1597176012209	79.137413	-73.595421	0.135712	0.707019	-0.009788	0.009423	-0.707064	-1.000000	0.000000	0.000000	-1	0	2816.316895	18.994616	img__0_1597176012207832200.jpg
1597176012434	79.130440	-75.467461	0.136132	0.707012	-0.007803	0.005154	-0.707140	-1.000000	0.000000	0.000000	-1	0	2762.331055	18.236227	img__0_1597176012432930000.jpg
1597176012652	79.128387	-77.264130	0.136452	0.706998	-0.006262	0.001914	-0.707185	-1.000000	0.000000	0.000000	-1	0	2769.493652	17.474592	img__0_1597176012650504300.jpg
1597176012881	79.128273	-78.985001	0.136676	0.707012	-0.005184	-0.000323	-0.707182	-1.000000	0.000000	0.000000	-1	0	2773.691895	16.708170	img__0_1597176012880561500.jpg
1597176013121	79.128746	-80.629395	0.136840	0.707035	-0.004531	-0.001800	-0.707161	0.000000	0.000000	0.000000	0	0	2883.406250	16.277195	img__0_1597176013119598300.jpg
1597176013349	79.129158	-82.257889	0.136297	0.707030	-0.002483	-0.001049	-0.707179	0.000000	0.000000	0.000000	0	0	2784.799561	16.223452	img__0_1597176013348104800.jpg
1597176013574	79.129341	-83.881180	0.136129	0.707028	-0.001701	-0.001011	-0.707183	0.000000	0.000000	0.000000	0	0	2689.563232	16.227079	img__0_1597176013573486800.jpg
1597176013784	79.127373	-85.503281	0.135905	0.706453	-0.000812	-0.000746	-0.707759	0.000000	-0.500000	0.000000	0	0	2597.583984	16.176645	img__0_1597176013783133200.jpg
1597176014016	79.097389	-87.120224	0.135853	0.698885	0.000558	-0.001918	-0.715232	0.000000	-0.500000	0.000000	0	0	2508.750488	16.147848	img__0_1597176014015749200.jpg
1597176014258	79.005821	-88.729668	0.135743	0.680808	0.003126	-0.004259	-0.732443	0.000000	-0.500000	0.000000	0	0	2422.954834	16.066017	img__0_1597176014256707300.jpg
1597176014492	78.840790	-90.325737	0.135703	0.658225	0.005434	-0.007001	-0.752769	1.000000	-0.500000	0.000000	0	0	2442.412598	16.002947	img__0_1597176014491094300.jpg
1597176014720	78.587852	-91.901978	0.135653	0.632772	0.007639	-0.009969	-0.774236	1.000000	0.000000	0.000000	0	0	2769.393066	15.915543	img__0_1597176014719243400.jpg
1597176014972	78.262222	-93.458290	0.135644	0.612779	0.008474	-0.011357	-0.790128	1.000000	-0.500000	0.000000	0	0	3194.455078	15.873004	img__0_1597176014971442800.jpg
1597176015224	77.877144	-94.996368	0.135619	0.601001	0.008562	-0.011731	-0.799117	0.000000	-0.500000	0.000000	0	0	3553.199219	15.818883	img__0_1597176015223370800.jpg
1597176015477	77.415199	-96.505600	0.135627	0.583348	0.008683	-0.012556	-0.812079	0.000000	-0.500000	0.000000	0	0	3489.864258	15.741313	img__0_1597176015476018000.jpg
1597176015733	76.871338	-97.978416	0.135629	0.558039	0.008834	-0.013666	-0.829655	1.000000	-0.500000	0.000000	0	0	3370.515869	15.659552	img__0_1597176015731693200.jpg
1597176015989	76.245674	-99.405151	0.135736	0.529366	0.008622	-0.015136	-0.848215	1.000000	-0.500000	0.000000	1	0	3360.951660	15.384724	img__0_1597176015988127200.jpg
1597176016262	75.547318	-100.760681	0.135855	0.499563	0.008273	-0.016642	-0.866078	1.000000	-0.500000	0.000000	1	0	3907.450928	15.048062	img__0_1597176016260970200.jpg
1597176016528	74.775406	-102.039001	0.135913	0.469001	0.008032	-0.018029	-0.882977	1.000000	0.000000	0.000000	1	0	4416.162598	14.773252	img__0_1597176016526697700.jpg
1597176016797	73.936584	-103.244141	0.135911	0.440681	0.007688	-0.018729	-0.897436	1.000000	-0.500000	0.000000	1	0	4884.035156	14.553460	img__0_1597176016795454400.jpg
1597176017066	73.027077	-104.370682	0.135881	0.410570	0.007386	-0.019429	-0.911592	0.000000	-0.500000	0.000000	1	0	5160.152344	14.387861	img__0_1597176017064687700.jpg
1597176017344	72.051903	-105.419365	0.135848	0.379291	0.006922	-0.019841	-0.925039	0.000000	-0.500000	0.000000	1	0	4427.869629	14.221184	img__0_1597176017343399300.jpg
1597176017620	71.020668	-106.384834	0.135876	0.347621	0.006145	-0.020087	-0.937400	0.000000	-0.500000	0.000000	1	0	3733.636230	13.983652	img__0_1597176017618269000.jpg
1597176017883	69.945618	-107.260834	0.135937	0.316013	0.005206	-0.020172	-0.948526	0.000000	-0.500000	0.000000	1	0	3189.721191	13.690505	img__0_1597176017882121600.jpg
1597176018160	68.838310	-108.043747	0.136006	0.284773	0.004212	-0.020086	-0.958375	1.000000	-0.500000	0.000000	1	0	3129.959961	13.367964	img__0_1597176018158794600.jpg
1597176018420	67.707481	-108.733208	0.136046	0.253893	0.003320	-0.019819	-0.967024	1.000000	-0.500000	0.000000	1	0	3602.267334	13.071987	img__0_1597176018417989300.jpg
1597176018696	66.556686	-109.332069	0.136032	0.223128	0.002627	-0.019407	-0.974592	1.000000	-0.500000	0.000000	1	0	4102.408203	12.843460	img__0_1597176018695502500.jpg
1597176018956	65.387108	-109.844444	0.135979	0.192339	0.002099	-0.018894	-0.981144	1.000000	-0.500000	0.000000	1	0	4560.206543	12.680934	img__0_1597176018954898400.jpg
1597176019242	64.199471	-110.273972	0.135904	0.161487	0.001680	-0.018342	-0.986703	1.000000	-0.500000	0.000000	1	0	4978.384766	12.581861	img__0_1597176019240836700.jpg
1597176019503	62.994122	-110.623466	0.135813	0.130548	0.001363	-0.017809	-0.991281	1.000000	-0.500000	0.000000	0	0	4992.445801	12.522666	img__0_1597176019501543400.jpg
1597176019783	61.774563	-110.894234	0.135769	0.099611	0.000920	-0.017350	-0.994875	1.000000	0.000000	0.000000	2	0	4493.687500	12.491323	img__0_1597176019782018800.jpg
1597176020064	60.536621	-111.116661	0.135566	0.079772	0.001256	-0.015122	-0.996698	1.000000	-0.500000	0.000000	2	0	4580.604980	12.734859	img__0_1597176020062480700.jpg
1597176020339	59.269226	-111.309219	0.135416	0.069631	0.001405	-0.012598	-0.997492	1.000000	-0.500000	0.000000	2	0	4673.167480	12.988338	img__0_1597176020338097700.jpg
1597176020616	57.971985	-111.447334	0.135252	0.049982	0.001653	-0.011752	-0.998680	1.000000	-0.500000	0.000000	2	0	4773.835449	13.149906	img__0_1597176020614709500.jpg
1597176020890	56.651360	-111.518341	0.135297	0.021462	0.001168	-0.012175	-0.999695	1.000000	-0.500000	0.000000	2	0	4865.164063	13.411798	img__0_1597176020889098200.jpg
1597176021167	55.305321	-111.516197	0.135130	0.010046	-0.001347	0.013198	0.999862	1.000000	-0.500000	0.000000	2	0	4958.254883	13.574711	img__0_1597176021166462600.jpg
1597176021438	53.943905	-111.433571	0.135204	0.042234	-0.000610	0.014464	0.999003	1.000000	-0.500000	0.000000	2	0	5047.627441	13.813075	img__0_1597176021436866400.jpg
1597176021705	52.568516	-111.264648	0.135098	0.074957	-0.000410	0.015729	0.997063	1.000000	-0.500000	0.000000	2	0	5138.898926	13.978426	img__0_1597176021704005600.jpg
1597176021974	51.189129	-111.006363	0.135159	0.107668	0.000429	0.016770	0.994045	1.000000	-0.500000	0.000000	2	0	5226.507324	14.194780	img__0_1597176021973230900.jpg
1597176022237	49.809380	-110.655396	0.135095	0.140638	0.000896	0.017653	0.989903	0.000000	-0.500000	0.000000	0	0	5350.727539	14.364805	img__0_1597176022235824400.jpg
1597176022496	48.447392	-110.213951	0.135266	0.173554	0.002210	0.018203	0.984654	0.000000	-0.500000	0.000000	0	0	5167.740234	14.296431	img__0_1597176022494768700.jpg
1597176022757	47.124187	-109.686424	0.135375	0.207004	0.003344	0.018619	0.978157	0.000000	-0.500000	0.000000	3	0	4228.286133	14.309570	img__0_1597176022756351400.jpg
1597176023002	45.829250	-109.065880	0.135279	0.240207	0.003770	0.019073	0.970527	0.000000	-0.500000	0.000000	3	0	3226.499512	14.476415	img__0_1597176023000048600.jpg
1597176023261	44.568279	-108.353729	0.135285	0.272947	0.004543	0.019304	0.961825	0.000000	-0.500000	0.000000	3	0	2520.250000	14.524370	img__0_1597176023260097600.jpg
1597176023523	43.357143	-107.557808	0.135378	0.305774	0.005613	0.019311	0.951892	0.000000	-0.500000	0.000000	3	0	2060.250488	14.476285	img__0_1597176023522315900.jpg
1597176023788	42.209068	-106.686485	0.135479	0.338542	0.006700	0.019200	0.940731	0.000000	-0.500000	0.000000	3	0	1773.362915	14.344384	img__0_1597176023787499300.jpg
1597176024031	41.134457	-105.748260	0.135592	0.370834	0.007804	0.018970	0.928473	0.000000	-0.500000	0.000000	3	0	1592.366333	14.172739	img__0_1597176024029846200.jpg
1597176024296	40.140018	-104.750938	0.135678	0.402443	0.008773	0.018654	0.915213	0.000000	-0.500000	0.000000	3	0	1475.960327	13.971611	img__0_1597176024294874600.jpg
1597176024553	39.230450	-103.702599	0.135757	0.433203	0.009643	0.018208	0.901061	0.000000	-0.500000	0.000000	3	0	1399.172852	13.761126	img__0_1597176024552222300.jpg
1597176024809	38.408295	-102.610893	0.135810	0.463080	0.010340	0.017656	0.886080	0.000000	-0.500000	0.000000	3	0	1346.841553	13.541487	img__0_1597176024808540700.jpg
1597176025076	37.674931	-101.483696	0.135857	0.492018	0.010923	0.016985	0.870351	0.000000	-0.500000	0.000000	0	0	1302.523926	13.415905	img__0_1597176025075118000.jpg
1597176025337	37.024940	-100.315620	0.135718	0.520399	0.010894	0.016618	0.853692	0.000000	-0.500000	0.000000	0	0	1257.979370	13.311748	img__0_1597176025336572000.jpg
1597176025602	36.459106	-99.117241	0.135847	0.547588	0.011558	0.015638	0.836522	0.000000	-0.500000	0.000000	2	0	1259.695313	13.096541	img__0_1597176025599956500.jpg
1597176025860	35.981861	-97.911667	0.135907	0.573677	0.011885	0.014674	0.818864	1.000000	-0.500000	0.000000	2	0	1417.245483	12.770779	img__0_1597176025859696900.jpg
1597176026105	35.593357	-96.706345	0.135994	0.598657	0.012272	0.013697	0.800795	1.000000	-0.500000	0.000000	2	0	1909.007935	12.541219	img__0_1597176026104578500.jpg
1597176026373	35.289005	-95.497223	0.135897	0.623163	0.012107	0.013156	0.781887	1.000000	-0.500000	0.000000	2	0	2418.494385	12.376992	img__0_1597176026371584800.jpg
1597176026640	35.065254	-94.282272	0.135881	0.646884	0.012166	0.012459	0.762389	1.000000	-0.500000	0.000000	2	0	2816.972656	12.380249	img__0_1597176026639217200.jpg
1597176026892	34.918736	-93.054482	0.135661	0.670309	0.011664	0.012289	0.741889	1.000000	0.000000	0.000000	2	0	3135.300049	12.370463	img__0_1597176026890951000.jpg
1597176027160	34.820396	-91.816750	0.135681	0.684739	0.010381	0.010511	0.728639	1.000000	0.000000	0.000000	2	0	3391.063965	12.545054	img__0_1597176027158475400.jpg
1597176027417	34.737858	-90.561119	0.135412	0.687743	0.007354	0.008620	0.725866	1.000000	0.000000	0.000000	2	0	3610.010986	12.622002	img__0_1597176027415573200.jpg
1597176027673	34.666458	-89.293327	0.135495	0.688220	0.005279	0.005993	0.725458	1.000000	-0.500000	0.000000	2	0	3800.584717	12.866182	img__0_1597176027671428600.jpg
1597176027928	34.614197	-88.003799	0.135243	0.692792	0.003439	0.005261	0.721110	1.000000	0.000000	0.000000	2	0	3978.226807	12.965603	img__0_1597176027927142600.jpg
1597176028187	34.572655	-86.699570	0.135375	0.696619	0.002606	0.003758	0.717427	1.000000	0.000000	0.000000	2	0	4131.596191	13.236206	img__0_1597176028185973400.jpg
1597176028441	34.533138	-85.371025	0.135153	0.697320	0.001063	0.003302	0.716751	1.000000	0.000000	0.000000	2	0	4275.099609	13.373522	img__0_1597176028440484400.jpg
1597176028706	34.495750	-84.025429	0.135295	0.697434	0.000667	0.002218	0.716645	1.000000	0.000000	0.000000	2	0	4405.020020	13.655068	img__0_1597176028704849800.jpg
1597176028950	34.458515	-82.654434	0.135104	0.697443	-0.000359	0.002134	0.716636	1.000000	0.000000	0.000000	2	0	4530.070801	13.811272	img__0_1597176028949669200.jpg
1597176029217	34.420986	-81.264915	0.135243	0.697439	-0.000392	0.001432	0.716642	1.000000	0.000000	0.000000	2	0	4644.793457	14.095442	img__0_1597176029215413900.jpg
1597176029483	34.382744	-79.849518	0.135079	0.697432	-0.001033	0.001596	0.716649	1.000000	0.000000	0.000000	2	0	4756.800293	14.267038	img__0_1597176029481113800.jpg
1597176029744	34.343899	-78.414436	0.135206	0.697427	-0.000859	0.001157	0.716654	1.000000	0.000000	0.000000	2	0	4860.730469	14.549492	img__0_1597176029742995500.jpg
1597176030012	34.304268	-76.953323	0.135067	0.697419	-0.001280	0.001418	0.716661	1.000000	0.000000	0.000000	0	0	4969.925293	14.606525	img__0_1597176030011073900.jpg
1597176030276	34.264587	-75.492615	0.135423	0.697420	-0.000422	0.000507	0.716663	1.000000	0.000000	0.000000	0	0	4799.960449	14.672888	img__0_1597176030274455700.jpg
1597176030527	34.224712	-74.026344	0.135233	0.697417	-0.000912	0.000947	0.716664	1.000000	0.000000	0.000000	3	0	4362.017090	14.768810	img__0_1597176030526225700.jpg
1597176030797	34.184254	-72.539619	0.135287	0.697411	-0.000794	0.000817	0.716671	1.000000	0.000000	0.000000	3	0	4322.000488	15.082659	img__0_1597176030796571400.jpg
1597176031060	34.142963	-71.023766	0.135115	0.697401	-0.001229	0.001233	0.716679	1.000000	0.000000	0.000000	3	0	4297.225098	15.304515	img__0_1597176031058548200.jpg
1597176031317	34.100990	-69.484406	0.135177	0.697392	-0.001082	0.001087	0.716688	1.000000	0.000000	0.000000	3	0	4279.814453	15.592874	img__0_1597176031315444100.jpg
1597176031578	34.058243	-67.918045	0.135073	0.697382	-0.001339	0.001336	0.716697	1.000000	0.000000	0.000000	3	0	4273.756836	15.810018	img__0_1597176031576942500.jpg
1597176031829	34.014828	-66.328903	0.135138	0.697373	-0.001183	0.001183	0.716706	1.000000	0.000000	0.000000	3	0	4273.385742	16.077061	img__0_1597176031828005500.jpg
1597176032099	33.970676	-64.714401	0.135073	0.697364	-0.001343	0.001338	0.716715	1.000000	0.000000	0.000000	3	0	4281.272949	16.291737	img__0_1597176032097680300.jpg
1597176032361	33.925880	-63.077656	0.135126	0.697355	-0.001213	0.001212	0.716724	1.000000	0.000000	0.000000	3	0	4293.384766	16.541370	img__0_1597176032360320400.jpg
1597176032612	33.880383	-61.416893	0.135086	0.697345	-0.001309	0.001306	0.716733	1.000000	0.000000	0.000000	3	0	4311.325195	16.755011	img__0_1597176032611034200.jpg
1597176032879	33.834244	-59.734261	0.135124	0.697336	-0.001216	0.001214	0.716742	1.000000	0.000000	0.000000	3	0	4332.368164	16.990789	img__0_1597176032877835900.jpg
1597176033149	33.787430	-58.028660	0.135103	0.697327	-0.001269	0.001266	0.716751	1.000000	0.000000	0.000000	3	0	4357.405762	17.203947	img__0_1597176033147945900.jpg
1597176033404	33.739979	-56.301464	0.135127	0.697319	-0.001209	0.001208	0.716759	1.000000	0.000000	0.000000	3	0	4384.716309	17.429148	img__0_1597176033402879600.jpg
1597176033668	33.691879	-54.552113	0.135117	0.697309	-0.001233	0.001231	0.716768	1.000000	0.000000	0.000000	3	0	4414.692383	17.641615	img__0_1597176033666402300.jpg
1597176033917	33.643147	-52.781395	0.135131	0.697300	-0.001199	0.001198	0.716777	1.000000	0.000000	0.000000	3	0	4446.324219	17.859182	img__0_1597176033915419100.jpg
1597176034158	33.593777	-50.989124	0.135128	0.697291	-0.001205	0.001203	0.716786	1.000000	0.000000	0.000000	3	0	4479.693359	18.070360	img__0_1597176034157240600.jpg
1597176034420	33.543777	-49.175713	0.135135	0.697282	-0.001187	0.001186	0.716795	1.000000	0.000000	0.000000	3	0	4514.250000	18.282711	img__0_1597176034418862700.jpg
1597176034657	33.499901	-47.341301	0.135140	0.699197	-0.000838	0.001509	0.714927	1.000000	0.000000	0.000000	3	0	4553.955566	18.486053	img__0_1597176034656193100.jpg
1597176034899	33.462425	-45.486111	0.135140	0.701235	-0.000627	0.001722	0.712928	1.000000	0.000000	0.000000	3	0	4589.888672	18.695072	img__0_1597176034897716300.jpg
1597176035140	33.428963	-43.609989	0.135140	0.701826	-0.000517	0.001826	0.712346	1.000000	-0.500000	0.000000	3	0	4627.672363	18.900818	img__0_1597176035139918300.jpg
1597176035404	33.414650	-41.713818	0.135150	0.706293	0.000224	0.002489	0.707915	1.000000	0.000000	0.000000	3	0	4672.521973	19.094366	img__0_1597176035403120100.jpg
1597176035641	33.418663	-39.797554	0.135143	0.711107	0.000668	0.002943	0.703077	1.000000	0.000000	0.000000	3	0	4709.202637	19.299286	img__0_1597176035640327600.jpg
1597176035889	33.433842	-37.860836	0.135143	0.712605	0.000800	0.003066	0.701558	1.000000	0.000000	0.000000	3	0	4746.206055	19.504158	img__0_1597176035888323000.jpg
1597176036144	33.458462	-35.903763	0.135144	0.712991	0.000666	0.002933	0.701167	1.000000	0.000000	0.000000	3	0	4783.592285	19.708269	img__0_1597176036143265200.jpg
1597176036390	33.488197	-33.926537	0.135150	0.713042	0.000332	0.002581	0.701116	0.000000	0.000000	0.000000	3	0	4061.192139	19.896233	img__0_1597176036389117800.jpg
1597176036648	33.520374	-31.933573	0.135209	0.713023	0.000075	0.002036	0.701137	0.000000	0.000000	0.000000	0	0	3435.246338	19.985451	img__0_1597176036646936000.jpg
1597176036896	33.553516	-29.937500	0.135330	0.713011	0.000023	0.001382	0.701151	0.000000	0.000000	0.000000	0	0	3317.765869	19.945181	img__0_1597176036895022800.jpg
1597176037161	33.586937	-27.944614	0.135435	0.713007	0.000021	0.000857	0.701156	-1.000000	0.000000	0.000000	-1	0	2837.580078	19.682037	img__0_1597176037159853800.jpg
1597176037414	33.619591	-26.004984	0.136026	0.713027	0.001330	-0.000827	0.701135	-1.000000	0.000000	0.000000	-1	0	2658.181396	18.924715	img__0_1597176037413191400.jpg
1597176037664	33.651096	-24.139580	0.136379	0.713058	0.002111	-0.001834	0.701099	-1.000000	0.000000	0.000000	-1	0	2672.338135	18.170622	img__0_1597176037663044600.jpg
1597176037910	33.681446	-22.349184	0.136629	0.713091	0.002678	-0.002530	0.701062	-1.000000	0.000000	0.000000	-1	0	2683.160156	17.412882	img__0_1597176037908743800.jpg
1597176038166	33.710632	-20.634312	0.136802	0.713121	0.003081	-0.003001	0.701028	-1.000000	0.000000	0.000000	-1	0	2690.796875	16.650614	img__0_1597176038164523500.jpg
1597176038408	33.738655	-18.995541	0.136925	0.713150	0.003373	-0.003329	0.700995	-1.000000	0.000000	0.000000	-1	0	2695.037842	15.883984	img__0_1597176038406932000.jpg
1597176038656	33.765484	-17.433422	0.137012	0.713178	0.003585	-0.003559	0.700965	-1.000000	0.000000	0.000000	-1	0	2695.771729	15.112159	img__0_1597176038654652100.jpg
1597176038909	33.791107	-15.948530	0.137076	0.713204	0.003743	-0.003728	0.700937	-1.000000	-0.500000	0.000000	-1	0	2693.136719	14.335299	img__0_1597176038908095100.jpg
1597176039148	33.826576	-14.541704	0.137122	0.716208	0.004379	-0.003352	0.697865	-1.000000	-0.500000	0.000000	-1	0	2692.575928	13.551153	img__0_1597176039146902600.jpg
1597176039398	33.894520	-13.214902	0.137154	0.726001	0.005898	-0.002133	0.687665	-1.000000	-0.500000	0.000000	-1	0	2696.957520	12.758585	img__0_1597176039396591700.jpg
1597176039648	34.005840	-11.970888	0.137174	0.739885	0.007744	-0.000677	0.672689	-1.000000	-0.500000	0.000000	-1	0	2805.573730	12.156678	img__0_1597176039646602300.jpg
1597176039877	34.168842	-10.787075	0.136997	0.757960	0.009120	0.001121	0.652237	0.000000	-0.500000	0.000000	0	0	2938.740479	11.615748	img__0_1597176039876050000.jpg
1597176040129	34.390163	-9.652641	0.136518	0.773503	0.009825	0.003676	0.633706	0.000000	-0.500000	0.000000	0	0	2895.129639	11.470018	img__0_1597176040127877300.jpg
1597176040364	34.675629	-8.541870	0.136363	0.791783	0.010872	0.004744	0.610687	0.000000	-0.500000	0.000000	0	0	2796.120117	11.501375	img__0_1597176040363329600.jpg
1597176040601	35.026772	-7.450723	0.135935	0.810250	0.010995	0.006323	0.585947	0.000000	-0.500000	0.000000	0	0	2700.496582	11.335331	img__0_1597176040600106800.jpg
